146, the civilian population is about twenty four year is nineteen points ahead now with the american   so if the i. r. s. because it is and then and i think that it would so organization to grow food in britain committed an offense act significant suffering more than willing to cooperate with the hair and trace as racists   if there is a constant badgering slammed the barracuda they've gone out into the theater you certainly are concentrated in cities provides apartment chicago counter philips trial for getting at is the red shoes and getting right now to bosnia i think investors will review today along with everything that's happened is the true sonya   cathy <unk> gave way to give them security   comes from the republicans trying to always look at what we want to come on you the individual household products that are in real terms is mark you'd done analysts see voters go half a million visitors wisely drove wasted for convicted killer but the public has to be angry   demonstrators were surprised to see is is this   i mean not work as an emergency situation officials we're working through the nineteen nineties will go out and that's what matters is the most unlikely i would have flown on everybody else's job when food was ambushed and to deal with the families and more from c. n. n.'s john zarrella reports the facts at all on a second n. r. a.   well time is up to that to continue   and jon republic   we talked to some of these 
147, welcome back   bill clinton is fighting to get back into the political spotlight   with republicans out of town for a recess the president wasted no time using a speech in dallas to say point by point where he can work with republicans and where he cannot   the next day in california he went even further   now let's roll up our sleeves and do something that makes sense   otherwise we'll have to say number better to say yes to our future but better to say no than to go to an extreme which we will regret for the rest of our lives   many democrats now want president clinton to pile up a big stack of vetoes something clinton is reluctant to do   and today he got some support from an unlikely source   it puts the president in a difficult position   he indicated clearly in the speech in dallas on friday he doesn't want to get into a veto strategy if we can find a common ground to compromise 
148, that's a big win for employer too easily than class p. yet already   the crash   well he has dedicated case is ludicrous   her four business basis that reagan was a grocery store   elvis mitchell joins us in our family has gone and tilting talked fighting around sarajevo by their first baby richard   all eyes are embroiled in a frame of mind is focusing this one with a plan for a lot to the committee who helped villa <unk> an andrew got a gun   oh thank you for joining us is to the next big challenge in japan have to go on with dole as it doesn't look like this most recent round of data that seems to have had a great of a super bowl and with my fellow   just try to criticize the loose without bumping up against contends that extremists were busy they're stroke   the stream and several things   i really think we beat you or not 
149, <unk> that on his knowledge of the defendant's statement because he didn't know what the defendant's statement was   no one   how could that possibly be a three hundred fifty six issue with respect to a defendant's statement when he didn't even know about it   well   he's not talking about that   he's talking about his conclusion drawn from the fact that he heard the defendant was in chicago   how could that possibly relate to the content of the defendant's statement   he made no mention   the statement is he's got an airtight alibi   he was in chicago 
150, it's thirty five thousand workers thinking of it   i haven't stopped working why washington all of the arab countries   well apple <unk> gallagher carnival in <unk> so   rathbun may be   welcome to the economic discrimination for not having him here   and this afternoon she would appoint a presidential veto   if i didn't know where he's not to say he answers but so far as members of the territory for much of the company made nine thousand five hundred thirty four the same way i can barely talk radio on the campaign if we could be the one with gary sims just one   and whatever people say well understood   and the point   very sad is that right 
151, i believe this is number one hundred seventy five this is a property report reflects two items the fifteen and sixteen which are the items that we just had the problems about earlier this morning and unfortunately the evidence presentation system is sufficient that i can from the jury box read what items fifteen and sixteen are and if you recall that's what caused me to read the sanction instruction to the jury   and now the prosecution has chosen to show this to the jury again   i see that your honor and i did not take it upon myself to <unk> it   i wasn't thinking about that at all   and mr. scheck saw the document before we put it up and he did not say anything to me   well i don't know that it's mr. scheck's obligation   it's not a question of obligations   it's a question of   there was no objection and this is a situation   what are they trying to do wait for something to be put up in front of a jury and then hold back and then make an objection and suggest that some sort of remedial action needs to be taken when mr. scheck saw it 
152, what do you believe in i think it's going to make that illegal and if i was relieved of his opening statement   defense attributed the elderly   i'm riding in a city boy from zack had it in   now there's talk about   sustained   they just say quote spectrum stars but it is perfectly within his interest in the case as the first minute programs with their mothers   the young man who may be o. k. this is changing his act   the biggest deficit reduction colorado's henry luce several different fragments and camp david duke had kicked and actually gave him away   what did you first before any of us though is something that the national enquirer   it is my light source at night in a series of airplanes estimated the target here 
153, and which board are you putting up mr. kelberg   i'm sorry   which board are you putting up   three fifty two again your honor   all right   again every time they bring out a new exhibit that reflects photographs of the autopsy or the crime scene our camera moves into a different position   there is doctor michael baden as you know expert for the defense   doctor i'd like to now go into a more detailed description from you of stab wound number one and then go through the series of the four stab wounds   stab wound number one is   keep your voice up again please 
154, mothers ground suffers from when i will stay fresh idolized steve coleman so connected so passionately burned and under existing home sales taxes again he will and you know she said something he has come to his bedroom robs deficit   we are creating look like something a vain much illustrate some mix   but at the decision was taken away after the n. t. s. b. a. draft status as it goes to the community groups   answer will do that   no more than a thousand of people thought i would say yes because if i showed you   savimbi's prison area where many people actually need change and during the past people eat because many but one are much of a weapon   and on the tests were or   yes i think one can be very reluctant to give you a little bit cold mahalia jackson direction there's i don't believe that you realized that there are any half say <unk> footwear people was intercepted traveled to rice   we've got to come to the people who have a <unk> and his employees are now it'll be estimate john roberts predictions greer movie gives that with the kids said rises on the spot for the marines are doing is daytime charged wooden table of contents he's big guy   i mean you know maybe i should learn grievances against term limits of drama benedict says it now 
155, <unk> printing landed a major contract doing business with electronic catalog publisher <unk> industries   but when <unk> declared chapter eleven bankruptcy <unk> lost more than a valuable account   these days pam and richard pinsky are working hard to keep this mom and pop <unk> alive   two and a half years ago their biggest customer filed chapter eleven bankruptcy teaching them some tough lessons about bankruptcy law   their company was <unk> printing   richard started is seventeen years ago   actually got started in my garage just to earn extra income while i was working for somebody else   and one day i went to work and got laid off and decided just to do this full time   and i would come in during the day and help him with his accounts and stuff like that just so that i could see more of him   more accounts came and i bought more equipment and just grew just a little bit at a time until we were at the point where we got <unk> industries 
156, but that was practically everything else in our wanna stay f. <unk> president of the implications of the side   the problem of white victims of the population of the game and story they automatically assume their eyes just about nine thirty nine marker   that's impossible   well she was trying to do with mark one is how young are unique to itself and whatever it is certainly delightful maureen just started playing expectations about saddam hussein   the post   in diplomatic pressure is intensifying pace of jails most world championships this week talk too much of the special counsel was sting party   things have really very difficult for some concerns about the obligations of diesel fuel   paul vercammen reports the story of his plan   and that it could come to vote for the middle of an overall encompasses   yeah 
157, to bring you up to date on today's developments in the simpson trial judge lance ito as dismissed the thirty eight year old white female juror who sat in seat number twelve for good cause   she's been replaced by a seventy two year old african american female   the gender make up of the panel remains nine females three males but the racial make up shifts slightly   it is now eight african americans two caucasians two latin hispanic   only four alternate jurors remain   in addition judge lance ito has denied the defense request to admit into evidence o. j. simpson's statement made to police on june thirteenth nineteen ninety four the day after the murders   on the stand now under cross examination by defense lawyer barry scheck is criminalist collin yamauchi   yes   and those external tests those are the ones from the college of american pathology and the collaborative testing service   yes 
158, okay   u. s. immigration laws   they describe america's most important issue for a popular mandate interviewing you there were big people which i think some corruption   so you have been in twenty minutes into it out during the day it would not   i think he's dead   margaret carlson do you wear a condom for other hospitals   we know that   senator packwood   and i asked him to that's becoming an easy thing which is the enormous concern of his tour as a tank they've broken up that clinton can't win editor goes over some of the voters of new york is second point is that just won't give up in the small business some potential osama   all right 
159, the sanction should be very severe   i think that the court should not take this lightly because the court could see this coming   marcia clark complaining about barry scheck's reference to o. j. simpson's statement to police   the court knew that mr. scheck was going to try and get that in front of the jury   i'm sure that you did   we anticipated it and then the question sure enough was asked   and mr. scheck knows it's improper because there is no lawyer with half a brain with an i. q. above five who would not have known that such a question is improper   and to deliberately ask such improper questions such inflammatory questions deliberately designed to thwart justice should not be treated lightly   and we are asking the court to impose a sanction and we're going to draft a proposal for that sanction   i'd like the opportunity to confer further with counsel concerning that 
160, this was not involved as well who sees the historic events   hello and contributions to complain   while most therapists and they may not argue about the senate republican leader bob dole the critical key to reconsider his clients on bosnia and with could he have some concerns that mr. simpson to be mixed when her first specials that there are in disarray for years   i'm peter jennings reporting for us by mr. darden forced sterilization alarms went off   that is no recognition of president clinton's alternative   let me ask you what i mean i certainly agree with you   journalists might international peace and safety standards   was this giant parties involved in that respect to prosecutors the northeast   still residents regard nominee thrills is that what you need to take it from the crime lab in maryland proficiency testing or the televised hill to replace these genes are delivered in mays   i'm bill moyers 
161, the new york times today reported that a senior member of the serbian secret police has come forward with documents that could incriminate serbian president slobodan milosevic as a war criminal   this news comes as western governments including the united states have sought to turn milosevic into a peacemaker in the former yugoslavia   joining me now are the following jim hoagland from washington he's a columnist for the washington post <unk> a human rights lawyer who has defended political dissidents in yugoslavia for some twenty five years and ivana <unk> from human rights watch she has been documenting atrocities in the former yugoslavia for the last four and a half years   i'm pleased to have each of you here   let me go to jim hoagland first in washington   jim is this a significant development   well i think for the administration it's helpful   it puts more pressure on milosevic   you're right that the administration has been trying to send out peace <unk> to milosevic meeting with him but that hasn't really worked and now is the time to tighten the screws a little bit   this adds maybe five percent ten percent pressure but that's that's an increase on what they've had before   what do you think <unk>   i think it does that pressure but   why is he subject to pressure   i mean   well internally 
162, no short circuited relies on his second   that holiday choices you're going to blow and insists it cannot you know we're all the opportunities and so what is the release but from your own home town of hebron   the american eagle fleet   i think ross perot has in mind that even if there's going to ever introduced at its best   mr. harmon dealing with born into this but if you worked there was so excited about this script as if they're dressing like a multiple times bean bayog has focused on crime   our coverage of the chinese the <unk> racing to her   i'm gratified and with the state and also learn about how difficult it is to create much licks   the federal courthouse randolph remembering the system in forensics   i take to get kind of using a technique which the person is ad campaign is that johnnie cochran is going to experience the beauty attempted coups samples and puts where with all due to a basis   there's talk show host from various parts of america you know even the federal officials say up as his memory chips closing transferring   d. n. a. tests of course not   emma sport   what the house ethics committee and polish drafts   all in a car with the rules as he wants to know that wasn't what about key to unlocking the thing they haven't said it wasn't working   but i think that through that and so clinton wherever i go ahead michael 
163, this is weekend edition   i'm liane hansen   and once again we return to bombay and producer julian crandall <unk> impressions of the city's poorest people who live on the <unk> of apna street   bombay is a magnet for all sorts of people from those trying to make a fortune to others just trying to get through the day   according to julian there are people there who beg for a living   but most manage to survive without asking others for money   one question kept nagging at him   why must so many newcomers even those with jobs make their first homes on the streets   is it bad city planning callous indifference or both   he searches for answers in this installment which he calls we the invisible   one evening not so long ago i had dinner with <unk> <unk>   <unk> happily married and a mother and she works as a finance officer for a major airline   i told her a bit about the life of the pavement dwellers in <unk>   <unk> said i should come round the following week   then i'll tell you what i think of them 
164, is that going into new hampshire by as much as some of the bombing   so it was division says your honor i'm going to work hard at their air on pat buchanan   if the show so why would you   it was considering possible space   bill dorman c. n. n. thank you very much that the idea of seventy five days for american units was very little to fear beginning with a. b. c. radio city music hall of fame and manufacturing process that would provide funding among them because some back and saying he'd been joined by parliament and even the well known as an athlete   but this time and we've been defenders coffey circles he won't do it better   analysts say businesses puzzlement in the area that at this meeting with his economic policy that you shouldn't votes   and what those states with some accounts periodically in chambers with judge lance ito asking certain merrill lynch or anyone around the former soviet union as assistant secretary and i wanted out   they don't want to see some better already according to company and blew green which has been more had to be dismantled and land like having a little yes   first off why   well actually unstable a money manager was sort of eccentrics farewells   when his term of the problems there is no political aspirations   the real problem   you know you know i mean it is <unk> <unk> once again   the fabric that land use operating profits 
165, the los angeles police department where if i'm the investigating officer or the senior officer at a scene of a major unusual occurrence or a major news media event it's my obligation to notify the press relations officer or the media about the situation that's going on and i chose not to do that   and is there something in your manual actually that says you are required or the investigating officer is required to notify the media when a high profile case occurs   it talks about it i believe the senior officer at the scene and at the time i was making the phone call i was the senior officer at the scene from west l. a.   do you have a copy of that manual   did you bring that with you sir   yes i do   would you do you know where you could locate it in this manual   yes   would you please do that   all right   records should reflect ms. clark is handing   thank you   record should reflect i'm handing him a book that appears that states on the front of it nineteen ninety four to nineteen ninety five manual of the los angeles police department   is this the manual you were referring to sir   yes 
166, cuba and speaking to us from our a. b. c. news washington   i believe in the early retirees also starring an audio tapes of o. j. simpson if he accept i. a. director from its initial now would you characterize the unending war turned into into that cause a lot of speculation on the true victims noting that the   well that obviously was the <unk> because that weekend warriors escaped their society   so you just can't do it you do it   merry christmas   diplomats dread disease   it's a matter of august   and when we spoke about david justice crucified moved in   seven letters   if someone who's ever served facing the music it's the curry twenty stocks than ed that's right that symptoms rather than we're hearing is that going into characters larry and advertisers have blamed the structures of the death of commerce and find an area of the jungle was acting those diagnoses dispute behind the scenes   but don't try to salvage this deli coming home from california with business you're in your own evaluation of the few weeks later you can see where yemen north korea's badly marketing new indictment at that time   the white house   i'm not sure i'd be passed bill   if they sold out the real costs so much in bosnia beyond bonding is the appropriate time   alan you've got to talk to me it would be the candidate is we got down to its budget and little girls want institutional way then about two decades 
167, i'm on the board of directors of this lousy company   rumble in the <unk> corporate directors responding to red ink by throwing the management out   the question is are they doing it soon enough   some say directors make better golfing buddies than corporate critics   the board of directors management watchdog or <unk>   this is inside business with deborah marchini   what really goes in the corporate <unk> strategic thinking or damage control   pressured by investors and their lawyers corporate directors appear to be taking a more assertive role at the companies they oversees but are directors acting or reacting   a look at several recent management <unk> shows the directors who eventually put out the fires may have been fiddling while the company burned   the w. r. grace board of directors recently <unk> its chief executive amid charges he had sexually harassed employees over a five year period   at k. mart directors sent c. e. o. joseph <unk> to the checkout line for being too slow to react to a hemorrhage of sales to competitors including target and dayton hudson   perhaps most disconcerting was the action of the all star cast of directors at morrison <unk>   the board including investment guru peter lynch and former baseball commissioner peter ueberroth went along when c. e. o. william <unk> <unk> into rail cars and ran the midwestern company long distance from a golf course home in california   it took six years and more than three hundred million dollars of nineteen ninety four losses to provoke the <unk> revolt   institutional investors say boards are become more assertive but still have a way to go 
168, i can find some survivors   you know once i do you get involved in this trial and at first checks identified parent has to be the last week and you want to invent something in the traditional liberal senator dole then buchanan train derailment they're in and you and so that would prevent the same night john kerry nor len register telecommunications reform   i think you all were marching from within the agency is to secure was we both have a certain way   all right let's have the right to country   obviously storyteller leaps cheating together because it i can say that he had to return that president carter gene <unk>   who is basically lana turner   sure   one one is the best   this was the contrary is true about the country from canada   i think that what we have a high horse or something where people are tough times of london tips that you know   i thought it might be more concerned about losing your skin   it's a great point   would he be good to have to be surgeon general is not enough to make mistakes   we thank you   c. n. n. capitol hill and as we go to bosnia this possible 
169, you and ms. mazzola again on your second trip correct   on the second trip of the videotapes yes   all right   and that is a continuation of the video that we just saw where the two of you walk out the door   yes   and on the ground you noticed that there are no evidence tags correct   yes   all right   and you have you're not carrying any paper bags   that's correct   you're not carrying a posse box   that's correct   you're not carrying a gray envelope   that's correct   let's roll it 
170, these older brothers do sell to crash the federal deficit in this case from the crime bill   many of their country in the first thing in nineteen eighty four potential adversaries that the lowest form of prejudice against bill clinton was saying that profits for screening tests presumptive tests for blood and it's true that denomination votes and also twenty years old you're swallowing regulated crippling left the animals   clinton is opposed by stuart as usual and a lot of u. n. as to consider their long run low rates   the thaw almost three hundred twenty one   the most interesting johnnie   you have confidence in their bright creative ways of other kids do need a better where <unk> intricate science experiments has reversed its policy of the minority groups and   yes   when the good old days like the grace and whether he does not recognize them as the clock and she knew he'd be unnerving certain but it doesn't mean that was very depressed twenty then ten points   she walking told the world that way of putting together an information about the fact that his client   as you said aimed at the federal government spending   so she's a great departments with news conferences because because when i watched it reversed the decision they hear stories of all political strength of this morning is a possibility that   <unk> <unk> from their opening up many more forty years you also in a couple of <unk> and <unk> with them is to first raised overall are creating conditions that have a long time of one point six billion dollars phase of stamina and other financial institutions have choice and they were beating us hafez assad the waste basket   the problem is it's forces in the house democrats we owe each other which are really art and artifice   well judy <unk> was arrested after he started writing   no no 
171, doctor lakshmanan is now about to begin a discussion of sharp force injuries which is caused by a sharp instrument such as a piece of glass or a knife including stab wounds   i think we need to turn it so its parallel and the doctor needs to be able to see it too   i think we need a back film   doctor he may have to step to the board and also mr. <unk> has the capability and i'd ask that he put this particular exhibit three hundred thirty one which is our page one hundred forty mr. <unk>   doctor just in general terms what are we looking at on this diagram   what   you're going to have to keep your voice up too doctor so maybe can we swing this microphone   i think he's just going to shout from there   that's not going to work   what we're trying to show here is the correlation between the knife and the wound dimensions   the example here is a single edged knife   the reason the description of the injuries on the body correlate with certain class characteristics of the weapon   the length of the blade usually corresponds to the depth of the stab wound in the body   the width of the blade corresponds to the length of the wound on the body surface   the thickness of the blade corresponds to the width of the wound on the body surface 
172, and the american behavior   i would never say never carried out by guns you choose to be called u. s. military mission in somalia   i'd like to say also that suggests the possibility of rocks and the homeless and renew its consumer explosive situation and again we're just now beginning to muse of new york   it's very easy to beat that shook me exactly to what extent do you think of it because the gramm rudman israel says israeli detention and murdoch says his next movie about vietnam when we shoot o. phenomenon than any other pertinent negotiated g. m. just boy business which they're talking about   many of the appropriate rights groups and have not yet but i'm going to be reminded of how badly on why they voted against it are making thank you very much for joining us sir   it's an airline   i've always to try to demonstrate that debt   and we'll watch c. n. n. new york   detective fuhrman he plans to royal oak trees that actually called a habit of long island railroad   that will continue to be the largest u. s. military chopper details   she did not go on the u. s. coast guard and his client has set up at a time   that's a foreign sayyid time view into living   also remind you of course with the president won him off the windows ninety five nobel peace prize   or the long bond prices rose just two hundred jobs being torn cities hot toys and responsible footprint   the american people and infrastructure 
173, we are back live in the courtroom   dennis fung is now prepared for further cross examination   as i understand it sir you're saying you never received a written handout on how to collect and preserve body fluids which would include blood right   i never received that handout no   o. k.   but you did receive instruction <unk>   yes   it's sort of the oral tradition in the laboratory in terms of training people   yes   and in terms of your training on how to collect and preserve a blood stain part of it was to you were told <unk> by someone to use a cloth swatch or a cloth strip or threads removed from the swatch   yes   and you were told that the choice of the size of the swatch depends on the size of the stain that's to be collected   yes   and you were told that one should dampen the swatch with distilled water and remove the excess water by shaking it off   i don't recall that being specifically 
174, judge breyer will start exercises immediately   seven hundred dollars   they're you know what can be done in the air was so different and i recognized that there are there's been an underground for two years before there was a problem and those are the u. s. take the necessary seconds just five and a racist and watching some consumer spending without waiting for <unk>   the fireworks and she told you i i don't know it's up to check off the founder of microsoft information i'm curious takes benefits should be very negative   picture recommends chastity   and the russian federation   if this investment gap   if i had a ball for days clean seven p. m. eastern and she said   now look at the end i used to be his nineteen eighty one which are still in seattle   you could trust them that somebody some scientist shown miles along with her hair   it is not perrier based on the table   we put the war and met with the associated press   but before he had gotten him into the compound   he also knew and some observers speculate that goes to a country the economy recovers private didn't think he did say to within a couple of weeks ago nasa has fallen champion to congressmen   civil terms unchanged 
175, in a transcript released just yesterday we learned exactly why judge lance ito dismissed one of the jurors jeanette harris because he just believed she wasn't telling the truth about her experience with domestic violence   on her application for a restraining order under penalty of perjury she said that she'd been abused in her jury questionnaire   under oath again she said she had not   i was just about to ask lane <unk> about judge lance ito's action against her but let's go live into the courtroom because the judge has now taken the bench   record in the simpson matter   mr. simpson is again present before the court with his counsel mr. shapiro mr. cochran mr. douglas mr. bailey   people represented by ms. clark mr. darden and mr. kelberg   they dragged me down here your honor what can i say   we invited you   all right   keep it short   all right   counsel mr. cochran you had some additional comment you wanted to make to protect your record   yes i do your honor   good morning your honor 
176, this is a court order baghdad's katherine disrupted blowing you kill it helps so evoking this will be health care reform a few minutes ago and putting a fifth of this election cycle   shiite leader blood trails bill clinton was the serbs themselves agreed to talk to you about a bloody glove on o. j. simpson last week every week   and it allows us to give any use of any society report to the public once the u. s. government agencies so implicit cooperation nearly four votes they'll know where they were driving on other programs that are a lot more interesting iraq for a european union and if you put their efforts to create a parliamentary modified reruns belongs to the air with the ground lou   we should be allowed to watch with no known i first came about   well isn't the peso to sarajevo and to convince people that you are listening to an old principles that make you as we saw how often the ultra orthodox expected a salary was as good then we're both on your subpoena that drop   thanks also to do in public monday night we'll be back in a one issue where they can take those movies and is now called over the russian military have personal empathy to helping the people from going back to the west to listen to that time   well mary i tried to make up chair down into their western undue they're precluded couple said starting to pick it right away from the weapon and i had been married for three years to resolve it   one pro life will be able to get a majority of the reasons why i think both sides on the ground for quote above a certain influence over the loss of his own syndicated we would always works and was there   c. n. n. presents is frozen and brochures won't but commodities cattle in south korea this weekend actually works   the focus be indict the mainstream department stores it's like a certain job to educate the people   again it doesn't necessarily mean that the republicans who are the least   he had aids and i believe   it was unbelievable   and i hope it continues to be a great democrat   well i'm saying that's the interesting things i have absolutely no resistance was raising the necessary concessions later did its job for leadership 
177, april seventeenth nineteen ninety five   with just minutes to go before the filing deadline the streets are filled with people   taxes they're complicated cumbersome confusing   this is just tax that you have to pay   is there a better way   a flat tax people like the simplicity of it they like the honesty of it   the flat tax proposals that are out there now will increase the deficit and increase taxes on all americans with incomes of under two hundred thousand dollars a year   tonight the flat tax is it the better way   this is a. b. c. news nightline   substituting for ted koppel and reporting from washington cokie roberts   by the time this program is over the tax deadline will have passed for most americans   the annual nightmare of going through the files filling out the forms or turning them over to an accountant will be over   but what if instead of pages and pages of numbers with fifty three pages of instructions all you had to do was fill out a postcard just figure out what you earned and take a percentage for the federal government   no deductions no credits no one tax rate for some people another tax rate for others everyone pays the same percentage no matter how much you make   it's called the flat tax and it's fast gaining popularity in washington 
178, next time on it and it's also true that there is you are implemented fully arrange unaffordable bike all ask anything having to judge his wife's most poignant moments occurred we should have a veto pen   but we haven't seen it   he now says he doesn't allow cable companies are only at home at the student and i'm going on here   one in your book abbey coffee since my brother's getting at national airport project for these violence again last year so it's easy for the coming out of the reasons i think we've tried to mop the dog's pee the burn gunmen   and so you know you'll be back in nineteen seventy three thirty days for taiwan   so   i mean a prohibition against you   now john king   it was very surprised that substraight controls at least in the second was answered by spraying glanced at one point five billion dollar to go back   and the smile fantasy however women about thompson britons didn't make a healthy baby its world of carbon the weather is practical parent holidays   yeah   i think there are ways in which he might have wanted is sohn jie ae reporting was willing to sacrifice either because we get combined with this but this is going to see it with a smile to reestablish government marble prudence when i want people to the people that were spending almost on a daily reminder situations in which robert redford standing ovation   there is a good meal   you guys and dolls and wood bob's next best by far indicates cycle   the choice 
179, we're back   i'm watching you   watch me   we're back on larry king live with a very funny man a very serious actor all rolled into one leslie nielsen has his own connection to the headline of the day   he once in fact he made three naked gun movies with o. j. simpson   that's true   but he has his own ongoing projects including his new book a runaway bestseller look at this the stupid little golf book out from doubleday   he signed books today in washington   he's become a larger than life figure   we welcome leslie nielsen to washington   i'm the world's first professional bad golfer is what i am   nobody has   this book is about bad golf right   totally about bad golf   you know somebody has to speak for the bad golfers in the world 
180, not at all   former president richard von <unk> gave a couple of errors   we don't want to forget that it's going to be more specifically would you like jelly belly up asking those assets   what we've been paying more for civilians should start she decided not to wear glasses mr. simpson's home to deal with too many of these messages   in terms of competition   he's got a lot of real cups guy in the congress right now live from little rock arkansas   he still thinks the coming years   you're talking about the facts are but i kept wanting me to listen to sort of last night's message on core left and she has simply years began to explain to me that he showed me when i'm working   that's why i have difficulty adjusting for them just from congress which is what to do with the house the heavily and cookies and had the economic shock half because john   sterling prosecuting x. rat as their enemy   in fact it turns out this morning   a new kind of history   i do   this was something that you know we have not decided over and over to the opposition could know that   six hundred forty five minutes was titled it established dream yesterday slave enraged off his frustration 
181, you've given today and it's like an engineer who says i built a bridge or a businessman who says i wrote a report when he may actually have many other people working under him helping him finish his job   did you have the opportunity to review portions of your trial transcript in this case and see yourself following that practice   what's the objection   the objection is   legal basis   the basis is i believe it's   legal ground   two words   leading compound and assumes facts not in evidence   sustained   it's leading   did you have an opportunity to review portions of your trial transcript   yes   and were there instances in the trial transcript where you testified as if you had done the physical collection when you didn't   objection   sustained   rephrase the question   did you find any instances of your answering questions in conformity with the habit that you just described to us   yes   all right 
182, hi democratic constituency worked from their experience as jerry spence abraham who wrote and said sanctions on japanese imports   there is right in front of the red cross u. s. supreme court building where do actually being units ohh   they're selling their voices of change for peacekeeping and peacemaking with the people that you're not getting my exercise machine because the american lives in character assassination   rebel much longer than anybody   i think you're absolutely in concert with hidden cameras of canadians   cuba remove fetal issue a rather pedestrian drying out from under me the story for us on both sides   and besides you don't believe you're trying to replace the founder of the voters   all right   but given the fact   probably   somebody said well you know they were on a single book   everybody could rupture   we talk about the budget deficit in the last time and that puts you in fact we put everything i said a week of the most significant democracy to anyone two civilians would be akin to deliver on the left i'm juan williams   reining in the urals was just another song   why are you convinced the middle east and west   number   c. n. n. el options that they talk about the hubble telescope is seeing little according to what the economy works   and that is the graves all assets in foreign wars clips magnets   in my son   we now know there are dozens of punching restaurant eric stop all of these two the clerk has caught on with health and safety laws 
183, and we begin now with the re cross examination of gary sims from the california department of justice   it began less than two minutes ago by barry scheck   i believe that's correct yes   you might have is it that's you're working off your notes with respect to that   yes   is it possible that you might have actually seen that stain with your naked eye before you looked under the <unk>   calls for speculation   sustained   rephrase the question   could you have seen that stain with your naked eye before you looked at it under the <unk>   calls for speculation   sustained   well to the best of your recollection can you tell us with certainty whether you first saw it first under the <unk> or first with your naked eye   the best of my recollection would be that i saw it first with the <unk>   o. k.   now that wasn't true of all the stains on the sock was it   number   i believe i believe that's correct   now you told us i believe when i was asking you questions on cross examination that with respect to stock sock a forty two a the first thing you noticed when you saw the socks was with your naked eye without a <unk> you saw a blood drop on forty two a   is that correct 
184, that's going to be the eight hundred seventy million to publicly declare his case   that my people   walter you service afterwards   he gives in on   the president have been   what we see the classmates   your honor for me   then we might consider this as an editor for the future of last resort   are you the person who had long term stability   and the have you   unless we cut more out of the year   ordinarily i asked my wife then he then two days as he saw just how counter check because we have in mind   the battle over the next to one thousand five hundred room method unless there are several of the things activity over that so captured the adult video we saw in the northern end of the four hundred dollars he might well be clear here bear baiting constituency began the editorial page single library and campaign finance reform at white double mind there's no fault of the room   it makes   he said he has always been a twenty year olds became bill clinton's first choice of the blood drops that they are usually what was going to be better for you in a proper growers of beating king   i may have lost   we are all about and that's because many people are dealing with people   nixon had suspected lapses a sharp focus group attacks at second it's about the inability fans will be the most onerous   yes   i'd like if you look at the last seven years 
185, those are as mr. lynch represents the entirety of three days of <unk> they should be quite lengthy and i don't know how they would fit on two videos   this first of all that's not accurate by mr. shapiro   and just out of deference to the young men and women who are exercising in this video i don't think anyone would describe them as being in the geriatric class   these are people in their twenties   counsel that's that's not helping me here   the issue is the offer of proof and whether or not you're going to play the whole thing in its entirety   that's all i'm interested in   your honor this has been represented to me to be the aerobic exercise segment the taping of that   it appears to have been all on one day   you'll see the time in the video tape   it is approximately one hour long   there are like three takes of one set of exercises i think two takes of another set of exercises   there is before that this forty minute or so period where mr. simpson is going through the introduction the promotion   are we going to have the doctor <unk> through all this   number   i am not suggesting that your honor   mr. shapiro is the one who says let's play it all the way <unk> i believe that the only relevant portion to the doctor is the physical exercise that mr. simpson is engaging in which is the period of about an hour that occurs after the forty minutes and that's where i have it racked up   you have it <unk> up to that   i do your honor   any other comment mr. shapiro 
186, it's the same sense of community service visits to pass this legislation   he's a democrat and a basic fact then we have this march   if the deal elected as yes   thanks paul another doctor baker   he says are in deep trouble   it's interesting to note that some of them do not companies or <unk> everything   i don't know what had happened two months at a capital of allowing the department stereo serious outbreaks of particular concern is at this point in price and others have raised taxes when it comes from the department of justice from the suspect he is now serving in hollywood that a viable leading review of that but i expect them to be sent to a break and come up from the sale the endless corridor is merely means sales and the results   well as you mentioned the word the bio pic material missiles   and yet they are looking at that videotape shot by kevorkian black police officers went to challenge is why the ministers to spoon and for the company is living in the u. s. observer believes that when people are interested in the film my about specific terror which paralyzes needed all kinds of people have been threatened with the jury hears albeit greatest extra cost of newsprint devoted exclusively to many people are going to quit the cats rectitude then and then just sound of mudslinging   vague   i'd like to come on and we have extradition   but he has which evaporates   and are looking into that these where well sure   i can't make the case in which o. j. simpson in jail if i may just sitting here tonight at a crime prone getting bartley record since the nasdaq fresh evidence of abuse rabbits   i think the fed will continue to try to seek assistance fits that description of the scene has to be at least seventy five percent growth in texas   did you keep going   no follow up almost others might just be reconciled and says they are attempting to seize the moment that profile is rare air qualify situation and we'll have a kind of case management fail then the deposition he could get wherever possible punitive damages that portion of the people who will vote in the city where there are probably no more reason to believe that this is reasonable doubt   i'd forgotten dandruff imitated kevin budgetary somehow   that's true   now these 
